,class,sentence,at,char_grams,content,dep_tree,parse_tree,pos,repliedAt,replyContent,reviewCreatedVersion,reviewId,root,score,tagged_sent,thumbsUpCount,userName
137,,Can not move other pictures when i add one after another,2020-03-05 16:04:24,"['Ca', 'an', 'nn', 'no', 'ot', 'tm', 'mo', 'ov', 've', 'eo', 'ot', 'th', 'he', 'er', 'rp', 'pi', 'ic', 'ct', 'tu', 'ur', 're', 'es', 'sw', 'wh', 'he', 'en', 'ni', 'ia', 'ad', 'dd', 'do', 'on', 'ne', 'ea', 'af', 'ft', 'te', 'er', 'ra', 'an', 'no', 'ot', 'th', 'he', 'er', 'Can', 'ann', 'nno', 'not', 'otm', 'tmo', 'mov', 'ove', 'veo', 'eot', 'oth', 'the', 'her', 'erp', 'rpi', 'pic', 'ict', 'ctu', 'tur', 'ure', 'res', 'esw', 'swh', 'whe', 'hen', 'eni', 'nia', 'iad', 'add', 'ddo', 'don', 'one', 'nea', 'eaf', 'aft', 'fte', 'ter', 'era', 'ran', 'ano', 'not', 'oth', 'the', 'her', 'Cann', 'anno', 'nnot', 'notm', 'otmo', 'tmov', 'move', 'oveo', 'veot', 'eoth', 'othe', 'ther', 'herp', 'erpi', 'rpic', 'pict', 'ictu', 'ctur', 'ture', 'ures', 'resw', 'eswh', 'swhe', 'when', 'heni', 'enia', 'niad', 'iadd', 'addo', 'ddon', 'done', 'onea', 'neaf', 'eaft', 'afte', 'fter', 'tera', 'eran', 'rano', 'anot', 'noth', 'othe', 'ther']",Cannot move other pics when i add one after another,ROOT-VB-aux-MD-neg-RB-dobj-NNS-advcl-VBP,ROOT-S-NP-NP-VP-NNS,MD-RB-VB-JJ-NNS-WRB-NN-VBP-CD-IN-DT,2020-04-26 12:29:26,"Could you explain more detail what you tried to do? Maybe I can help. Also, I am sorry you encountered a problem, but we are just pro-bono volunteers working in our free time on this free open source non-profit project... any help, e.g., as a developer would be highly appreciated. Thanks!",2.4.1,gp:AOqpTOFXzgAO-okP4lWoHgDJLyJLFdAFX7blOL1I8VKBI9wSGCoeSC5fc1ek03uBm6dLRbzSl2jQ3jQHez3KVg,move,1.0,"[('Can', 'MD'), ('not', 'RB'), ('move', 'VB'), ('other', 'JJ'), ('pictures', 'NNS'), ('when', 'WRB'), ('i', 'NN'), ('add', 'VBP'), ('one', 'CD'), ('after', 'IN'), ('another', 'DT')]",0.0,Jim Paul Tinte
138,,helps me work on stamp pictures so i can design my own stamps love this app,2019-09-21 19:37:01,"['he', 'el', 'lp', 'ps', 'sm', 'me', 'ew', 'wo', 'or', 'rk', 'ko', 'on', 'ns', 'st', 'ta', 'am', 'mp', 'pp', 'pi', 'ic', 'ct', 'tu', 'ur', 're', 'es', 'ss', 'so', 'oi', 'ic', 'ca', 'an', 'nd', 'de', 'es', 'si', 'ig', 'gn', 'nm', 'my', 'yo', 'ow', 'wn', 'ns', 'st', 'ta', 'am', 'mp', 'ps', 'sl', 'lo', 'ov', 've', 'et', 'th', 'hi', 'is', 'sa', 'ap', 'pp', 'hel', 'elp', 'lps', 'psm', 'sme', 'mew', 'ewo', 'wor', 'ork', 'rko', 'kon', 'ons', 'nst', 'sta', 'tam', 'amp', 'mpp', 'ppi', 'pic', 'ict', 'ctu', 'tur', 'ure', 'res', 'ess', 'sso', 'soi', 'oic', 'ica', 'can', 'and', 'nde', 'des', 'esi', 'sig', 'ign', 'gnm', 'nmy', 'myo', 'yow', 'own', 'wns', 'nst', 'sta', 'tam', 'amp', 'mps', 'psl', 'slo', 'lov', 'ove', 'vet', 'eth', 'thi', 'his', 'isa', 'sap', 'app', 'help', 'elps', 'lpsm', 'psme', 'smew', 'mewo', 'ewor', 'work', 'orko', 'rkon', 'kons', 'onst', 'nsta', 'stam', 'tamp', 'ampp', 'mppi', 'ppic', 'pict', 'ictu', 'ctur', 'ture', 'ures', 'ress', 'esso', 'ssoi', 'soic', 'oica', 'ican', 'cand', 'ande', 'ndes', 'desi', 'esig', 'sign', 'ignm', 'gnmy', 'nmyo', 'myow', 'yown', 'owns', 'wnst', 'nsta', 'stam', 'tamp', 'amps', 'mpsl', 'pslo', 'slov', 'love', 'ovet', 'veth', 'ethi', 'this', 'hisa', 'isap', 'sapp']",helps me work on stamp pictures so i can design my own stamps love this app,ROOT-VBZ-ccomp-VB-advcl-VB-ROOT-VBP-dobj-NN,ROOT-S-S-S-NP-NP,VB-PRP-VB-IN-JJ-NNS-IN-JJ-MD-VB-PRP$-JJ-NNS-IN-DT-NN,,,2.4.1,gp:AOqpTOHYldi5OCrArno8vziB1JSaB99VzM8EQ_mkeStxI9GHlWpr3U2pp8HVvrvJWabd_vV_aODi-jJg8YCBgw,helps,5.0,"[('helps', 'VB'), ('me', 'PRP'), ('work', 'VB'), ('on', 'IN'), ('stamp', 'JJ'), ('pictures', 'NNS'), ('so', 'IN'), ('i', 'JJ'), ('can', 'MD'), ('design', 'VB'), ('my', 'PRP$'), ('own', 'JJ'), ('stamps', 'NNS'), ('love', 'IN'), ('this', 'DT'), ('app', 'NN')]",2.0,Rinka687 Runescape
139,,This tool also does not have a selection tool .,2020-01-21 09:46:52,"['Th', 'hi', 'is', 'st', 'to', 'oo', 'ol', 'la', 'al', 'ls', 'so', 'od', 'do', 'oe', 'es', 'sn', 'no', 'ot', 'th', 'ha', 'av', 've', 'ea', 'as', 'se', 'el', 'le', 'ec', 'ct', 'ti', 'io', 'on', 'nt', 'to', 'oo', 'ol', 'l.', 'Thi', 'his', 'ist', 'sto', 'too', 'ool', 'ola', 'lal', 'als', 'lso', 'sod', 'odo', 'doe', 'oes', 'esn', 'sno', 'not', 'oth', 'tha', 'hav', 'ave', 'vea', 'eas', 'ase', 'sel', 'ele', 'lec', 'ect', 'cti', 'tio', 'ion', 'ont', 'nto', 'too', 'ool', 'ol.', 'This', 'hist', 'isto', 'stoo', 'tool', 'oola', 'olal', 'lals', 'also', 'lsod', 'sodo', 'odoe', 'does', 'oesn', 'esno', 'snot', 'noth', 'otha', 'thav', 'have', 'avea', 'veas', 'ease', 'asel', 'sele', 'elec', 'lect', 'ecti', 'ctio', 'tion', 'iont', 'onto', 'ntoo', 'tool', 'ool.']",This tool also does not have a selection tool.,ROOT-VB-nsubj-NN-advmod-RB-aux-VBZ-neg-RB-dobj-NN-punct-.,ROOT-S-S-PRN-NP-VP,DT-NN-RB-VBZ-RB-VB-DT-NN-NN-.,2020-04-26 12:48:43,"Stamp tool exists, does this. Cut tool will also be added soon. Fixing these issues is planned for the future. Sorry, we are just pro-bono volunteers working in our free time on this free open source non-profit project... any help, e.g., as a developer would be highly appreciated. Thanks!",,gp:AOqpTOF99nPOaNQoxjFR3PtT7bHyxqvH229SfP5lN2UD9uU7xDCQ0z9Iqs9mAl05fiJ1xORUJsIutLrl6s8vPw,have,1.0,"[('This', 'DT'), ('tool', 'NN'), ('also', 'RB'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('selection', 'NN'), ('tool', 'NN'), ('.', '.')]",1.0,Megan Wright
140,,"I did n't know how to change the colour of the pencil so I used help , it did n't show me how to change the colour of the pencil ...",2019-10-09 11:48:04,"['Id', 'di', 'id', 'dn', ""n'"", ""'t"", 'tk', 'kn', 'no', 'ow', 'wh', 'ho', 'ow', 'wt', 'to', 'oc', 'ch', 'ha', 'an', 'ng', 'ge', 'et', 'th', 'he', 'ec', 'co', 'ol', 'lo', 'ou', 'ur', 'ro', 'of', 'ft', 'th', 'he', 'ep', 'pe', 'en', 'nc', 'ci', 'il', 'ls', 'so', 'oI', 'Iu', 'us', 'se', 'ed', 'dh', 'he', 'el', 'lp', 'p,', ',i', 'it', 'td', 'di', 'id', 'dn', ""n'"", ""'t"", 'ts', 'sh', 'ho', 'ow', 'wm', 'me', 'eh', 'ho', 'ow', 'wt', 'to', 'oc', 'ch', 'ha', 'an', 'ng', 'ge', 'et', 'th', 'he', 'ec', 'co', 'ol', 'lo', 'ou', 'ur', 'ro', 'of', 'ft', 'th', 'he', 'ep', 'pe', 'en', 'nc', 'ci', 'il', 'l.', '..', '..', 'Idi', 'did', 'idn', ""dn'"", ""n't"", ""'tk"", 'tkn', 'kno', 'now', 'owh', 'who', 'how', 'owt', 'wto', 'toc', 'och', 'cha', 'han', 'ang', 'nge', 'get', 'eth', 'the', 'hec', 'eco', 'col', 'olo', 'lou', 'our', 'uro', 'rof', 'oft', 'fth', 'the', 'hep', 'epe', 'pen', 'enc', 'nci', 'cil', 'ils', 'lso', 'soI', 'oIu', 'Ius', 'use', 'sed', 'edh', 'dhe', 'hel', 'elp', 'lp,', 'p,i', ',it', 'itd', 'tdi', 'did', 'idn', ""dn'"", ""n't"", ""'ts"", 'tsh', 'sho', 'how', 'owm', 'wme', 'meh', 'eho', 'how', 'owt', 'wto', 'toc', 'och', 'cha', 'han', 'ang', 'nge', 'get', 'eth', 'the', 'hec', 'eco', 'col', 'olo', 'lou', 'our', 'uro', 'rof', 'oft', 'fth', 'the', 'hep', 'epe', 'pen', 'enc', 'nci', 'cil', 'il.', 'l..', '...', 'Idid', 'didn', ""idn'"", ""dn't"", ""n'tk"", ""'tkn"", 'tkno', 'know', 'nowh', 'owho', 'whow', 'howt', 'owto', 'wtoc', 'toch', 'ocha', 'chan', 'hang', 'ange', 'nget', 'geth', 'ethe', 'thec', 'heco', 'ecol', 'colo', 'olou', 'lour', 'ouro', 'urof', 'roft', 'ofth', 'fthe', 'thep', 'hepe', 'epen', 'penc', 'enci', 'ncil', 'cils', 'ilso', 'lsoI', 'soIu', 'oIus', 'Iuse', 'used', 'sedh', 'edhe', 'dhel', 'help', 'elp,', 'lp,i', 'p,it', ',itd', 'itdi', 'tdid', 'didn', ""idn'"", ""dn't"", ""n'ts"", ""'tsh"", 'tsho', 'show', 'howm', 'owme', 'wmeh', 'meho', 'ehow', 'howt', 'owto', 'wtoc', 'toch', 'ocha', 'chan', 'hang', 'ange', 'nget', 'geth', 'ethe', 'thec', 'heco', 'ecol', 'colo', 'olou', 'lour', 'ouro', 'urof', 'roft', 'ofth', 'fthe', 'thep', 'hepe', 'epen', 'penc', 'enci', 'ncil', 'cil.', 'il..', 'l...']","I didn't know how to change the colour of the pencil so I used help,it didn't show me how to change the colour of the pencil...","ROOT-VB-nsubj-PRP-aux-VBD-neg-RB-xcomp-VB-ROOT-VB-ccomp-VBD-punct-,-nsubj-PRP-aux-VBD-neg-RB-dobj-PRP-xcomp-VB-punct-.",ROOT-S-NP-VP-.-NNS,"PRP-VBD-RB-VB-WRB-TO-VB-DT-NN-IN-DT-NN-RB-PRP-VBD-NN-,-PRP-VBD-RB-VB-PRP-WRB-TO-VB-DT-NN-IN-DT-NN-:",2019-11-16 18:45:40,Colored box at the top. HTH!,,gp:AOqpTOExQu4ycfd5fLVpZ8swIsGXhKLNi5DcBy1TfByMRR1EsXYtnbrs1bfeKjFI_GRTfBfWhN81FBAWxCSf7Q,know,1.0,"[('I', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('know', 'VB'), ('how', 'WRB'), ('to', 'TO'), ('change', 'VB'), ('the', 'DT'), ('colour', 'NN'), ('of', 'IN'), ('the', 'DT'), ('pencil', 'NN'), ('so', 'RB'), ('I', 'PRP'), ('used', 'VBD'), ('help', 'NN'), (',', ','), ('it', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('show', 'VB'), ('me', 'PRP'), ('how', 'WRB'), ('to', 'TO'), ('change', 'VB'), ('the', 'DT'), ('colour', 'NN'), ('of', 'IN'), ('the', 'DT'), ('pencil', 'NN'), ('...', ':')]",1.0,Phothone Chanhdara
141,,Not what I expected - it is not convenient to use and is overall bad .,2019-09-12 20:03:29,"['No', 'ot', 'tw', 'wh', 'ha', 'at', 'tI', 'Ie', 'ex', 'xp', 'pe', 'ec', 'ct', 'te', 'ed', 'd-', '-i', 'it', 'ti', 'is', 'sn', 'no', 'ot', 'tc', 'co', 'on', 'nv', 've', 'en', 'ni', 'ie', 'en', 'nt', 'tt', 'to', 'ou', 'us', 'se', 'ea', 'an', 'nd', 'di', 'is', 'so', 'ov', 've', 'er', 'ra', 'al', 'll', 'lb', 'ba', 'ad', 'd.', 'Not', 'otw', 'twh', 'wha', 'hat', 'atI', 'tIe', 'Iex', 'exp', 'xpe', 'pec', 'ect', 'cte', 'ted', 'ed-', 'd-i', '-it', 'iti', 'tis', 'isn', 'sno', 'not', 'otc', 'tco', 'con', 'onv', 'nve', 'ven', 'eni', 'nie', 'ien', 'ent', 'ntt', 'tto', 'tou', 'ous', 'use', 'sea', 'ean', 'and', 'ndi', 'dis', 'iso', 'sov', 'ove', 'ver', 'era', 'ral', 'all', 'llb', 'lba', 'bad', 'ad.', 'Notw', 'otwh', 'twha', 'what', 'hatI', 'atIe', 'tIex', 'Iexp', 'expe', 'xpec', 'pect', 'ecte', 'cted', 'ted-', 'ed-i', 'd-it', '-iti', 'itis', 'tisn', 'isno', 'snot', 'notc', 'otco', 'tcon', 'conv', 'onve', 'nven', 'veni', 'enie', 'nien', 'ient', 'entt', 'ntto', 'ttou', 'tous', 'ouse', 'usea', 'sean', 'eand', 'andi', 'ndis', 'diso', 'isov', 'sove', 'over', 'vera', 'eral', 'rall', 'allb', 'llba', 'lbad', 'bad.']",Not what I expected - it is not convenient to use and is overall bad.,ROOT-VBZ-ccomp-VBD-punct-:-nsubj-PRP-neg-RB-acomp-JJ-xcomp-VB-cc-CC-conj-VBZ-punct-.,ROOT-FRAG-S-FRAG-.-NP,RB-WP-PRP-VBD-:-PRP-VBZ-RB-JJ-TO-VB-CC-VBZ-JJ-JJ-.,,,,gp:AOqpTOEyPZkTmpWLllToM8Q0HBmoQszc_vyn3LCy6psq_7l1LNLa8kiizeqMufduIsi3V9E_rvvw4ImkMKXujA,is,1.0,"[('Not', 'RB'), ('what', 'WP'), ('I', 'PRP'), ('expected', 'VBD'), ('-', ':'), ('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('convenient', 'JJ'), ('to', 'TO'), ('use', 'VB'), ('and', 'CC'), ('is', 'VBZ'), ('overall', 'JJ'), ('bad', 'JJ'), ('.', '.')]",1.0,Joan Dimitrov
142,,does the job as advertised .,2020-04-22 21:40:35,"['do', 'oe', 'es', 'st', 'th', 'he', 'ej', 'jo', 'ob', 'ba', 'as', 'sa', 'ad', 'dv', 've', 'er', 'rt', 'ti', 'is', 'se', 'ed', 'd.', 'doe', 'oes', 'est', 'sth', 'the', 'hej', 'ejo', 'job', 'oba', 'bas', 'asa', 'sad', 'adv', 'dve', 'ver', 'ert', 'rti', 'tis', 'ise', 'sed', 'ed.', 'does', 'oest', 'esth', 'sthe', 'thej', 'hejo', 'ejob', 'joba', 'obas', 'basa', 'asad', 'sadv', 'adve', 'dver', 'vert', 'erti', 'rtis', 'tise', 'ised', 'sed.']",does the job as advertised. add support for vector editing,ROOT-VBN-aux-VBZ-nsubjpass-NN-mark-IN-punct-.,ROOT-S-NP-VP-.-NNS,VBZ-DT-NN-IN-JJ-.,,,2.4.1,gp:AOqpTOFEps55OYAmWou3lkdBp81C9ZXKYbFPepXfHcAHYeKdFzVLXOzgERO9gAhPCkRsNl1gbT4yXLXVWoWTCw,advertised,5.0,"[('does', 'VBZ'), ('the', 'DT'), ('job', 'NN'), ('as', 'IN'), ('advertised', 'JJ'), ('.', '.')]",0.0,Rahul S
143,,add support for vector editing,2020-04-22 21:40:35,"['ad', 'dd', 'ds', 'su', 'up', 'pp', 'po', 'or', 'rt', 'tf', 'fo', 'or', 'rv', 've', 'ec', 'ct', 'to', 'or', 're', 'ed', 'di', 'it', 'ti', 'in', 'ng', 'add', 'dds', 'dsu', 'sup', 'upp', 'ppo', 'por', 'ort', 'rtf', 'tfo', 'for', 'orv', 'rve', 'vec', 'ect', 'cto', 'tor', 'ore', 'red', 'edi', 'dit', 'iti', 'tin', 'ing', 'adds', 'ddsu', 'dsup', 'supp', 'uppo', 'ppor', 'port', 'ortf', 'rtfo', 'tfor', 'forv', 'orve', 'rvec', 'vect', 'ecto', 'ctor', 'tore', 'ored', 'redi', 'edit', 'diti', 'itin', 'ting']",does the job as advertised. add support for vector editing,ROOT-VB-dobj-NN,ROOT-S-NP-VP-NNS-SYM,VB-NN-IN-NN-NN,,,2.4.1,gp:AOqpTOFEps55OYAmWou3lkdBp81C9ZXKYbFPepXfHcAHYeKdFzVLXOzgERO9gAhPCkRsNl1gbT4yXLXVWoWTCw,add,5.0,"[('add', 'VB'), ('support', 'NN'), ('for', 'IN'), ('vector', 'NN'), ('editing', 'NN')]",0.0,Rahul S
144,,This game sucks !,2019-12-31 16:24:40,"['Th', 'hi', 'is', 'sg', 'ga', 'am', 'me', 'es', 'su', 'uc', 'ck', 'ks', 's!', 'Thi', 'his', 'isg', 'sga', 'gam', 'ame', 'mes', 'esu', 'suc', 'uck', 'cks', 'ks!', 'This', 'hisg', 'isga', 'sgam', 'game', 'ames', 'mesu', 'esuc', 'suck', 'ucks', 'cks!']",This game sucks ! You can barely even use the tools !,ROOT-VBZ-nsubj-NN-punct-.,ROOT-FRAG-S-NP-.-NP,DT-NN-VBZ-.,,,2.4.1,gp:AOqpTOFi6a1bPFfk0fJcuEpmrzIGxKenApJx84mOlZFQOPmEJdqALAaRvBT-NGmSlr92gdLnKLewGHwXoke8QQ,sucks,1.0,"[('This', 'DT'), ('game', 'NN'), ('sucks', 'VBZ'), ('!', '.')]",1.0,John Taylor
145,,You can barely even use the tools !,2019-12-31 16:24:40,"['Yo', 'ou', 'uc', 'ca', 'an', 'nb', 'ba', 'ar', 're', 'el', 'ly', 'ye', 'ev', 've', 'en', 'nu', 'us', 'se', 'et', 'th', 'he', 'et', 'to', 'oo', 'ol', 'ls', 's!', 'You', 'ouc', 'uca', 'can', 'anb', 'nba', 'bar', 'are', 'rel', 'ely', 'lye', 'yev', 'eve', 'ven', 'enu', 'nus', 'use', 'set', 'eth', 'the', 'het', 'eto', 'too', 'ool', 'ols', 'ls!', 'Youc', 'ouca', 'ucan', 'canb', 'anba', 'nbar', 'bare', 'arel', 'rely', 'elye', 'lyev', 'yeve', 'even', 'venu', 'enus', 'nuse', 'uset', 'seth', 'ethe', 'thet', 'heto', 'etoo', 'tool', 'ools', 'ols!']",This game sucks ! You can barely even use the tools !,ROOT-VB-nsubj-PRP-aux-MD-advmod-RB-advmod-RB-dobj-NNS-punct-.,ROOT-FRAG-S-FRAG-.-NP,PRP-MD-RB-RB-VBP-DT-NNS-.,,,2.4.1,gp:AOqpTOFi6a1bPFfk0fJcuEpmrzIGxKenApJx84mOlZFQOPmEJdqALAaRvBT-NGmSlr92gdLnKLewGHwXoke8QQ,use,1.0,"[('You', 'PRP'), ('can', 'MD'), ('barely', 'RB'), ('even', 'RB'), ('use', 'VBP'), ('the', 'DT'), ('tools', 'NNS'), ('!', '.')]",1.0,John Taylor
146,,Precise pixel editing .,2019-10-19 07:55:26,"['Pr', 're', 'ec', 'ci', 'is', 'se', 'ep', 'pi', 'ix', 'xe', 'el', 'le', 'ed', 'di', 'it', 'ti', 'in', 'ng', 'g.', 'Pre', 'rec', 'eci', 'cis', 'ise', 'sep', 'epi', 'pix', 'ixe', 'xel', 'ele', 'led', 'edi', 'dit', 'iti', 'tin', 'ing', 'ng.', 'Prec', 'reci', 'ecis', 'cise', 'isep', 'sepi', 'epix', 'pixe', 'ixel', 'xele', 'eled', 'ledi', 'edit', 'diti', 'itin', 'ting', 'ing.']",Precise pixel editing.,ROOT-NN-compound-NN-punct-.,ROOT-S-NP-VP-.-NNS,NNP-NN-NN-.,,,,gp:AOqpTOE2oVlYIabFDzr4qlE8DzqokneHa632UE-8XU84CB-XJnu4DD9xM9IQVxMeZjtaj87OJOwFykjMiNkBUg,editing,5.0,"[('Precise', 'NNP'), ('pixel', 'NN'), ('editing', 'NN'), ('.', '.')]",0.0,KWFun Channel
147,,Love it so far .,2019-10-28 03:04:51,"['Lo', 'ov', 've', 'ei', 'it', 'ts', 'so', 'of', 'fa', 'ar', 'r.', 'Lov', 'ove', 'vei', 'eit', 'its', 'tso', 'sof', 'ofa', 'far', 'ar.', 'Love', 'ovei', 'veit', 'eits', 'itso', 'tsof', 'sofa', 'ofar', 'far.']",Love it so far. Well done. Keep up the good work. 😊🙌,ROOT-VB-dobj-PRP-advmod-RB-punct-.,ROOT-S-NP-VP-.-NNS,VB-PRP-RB-RB-.,,,2.4.1,gp:AOqpTOEtJdHkPVTSbUcVqGMK4VmrH7yswN_ifCj-_ujp8_FFQxzYZNXh-uNZxH9FncRfE75QyVXHO-oyDfBcvg,Love,4.0,"[('Love', 'VB'), ('it', 'PRP'), ('so', 'RB'), ('far', 'RB'), ('.', '.')]",2.0,Fractal Codex
148,,Well done .,2019-10-28 03:04:51,"['We', 'el', 'll', 'ld', 'do', 'on', 'ne', 'e.', 'Wel', 'ell', 'lld', 'ldo', 'don', 'one', 'ne.', 'Well', 'elld', 'lldo', 'ldon', 'done', 'one.']",Love it so far. Well done. Keep up the good work. 😊🙌,ROOT-VBN-intj-UH-punct-.,ROOT-S-UCP-.-ADJP-VP,RB-VBN-.,,,2.4.1,gp:AOqpTOEtJdHkPVTSbUcVqGMK4VmrH7yswN_ifCj-_ujp8_FFQxzYZNXh-uNZxH9FncRfE75QyVXHO-oyDfBcvg,done,4.0,"[('Well', 'RB'), ('done', 'VBN'), ('.', '.')]",2.0,Fractal Codex
149,,Keep up the good work .,2019-10-28 03:04:51,"['Ke', 'ee', 'ep', 'pu', 'up', 'pt', 'th', 'he', 'eg', 'go', 'oo', 'od', 'dw', 'wo', 'or', 'rk', 'k.', 'Kee', 'eep', 'epu', 'pup', 'upt', 'pth', 'the', 'heg', 'ego', 'goo', 'ood', 'odw', 'dwo', 'wor', 'ork', 'rk.', 'Keep', 'eepu', 'epup', 'pupt', 'upth', 'pthe', 'theg', 'hego', 'egoo', 'good', 'oodw', 'odwo', 'dwor', 'work', 'ork.']",Love it so far. Well done. Keep up the good work. 😊🙌,ROOT-VB-prt-RP-dobj-NN-punct-.,ROOT-NP-NP-SBAR-.-NNS,VB-IN-DT-JJ-NN-.,,,2.4.1,gp:AOqpTOEtJdHkPVTSbUcVqGMK4VmrH7yswN_ifCj-_ujp8_FFQxzYZNXh-uNZxH9FncRfE75QyVXHO-oyDfBcvg,Keep,4.0,"[('Keep', 'VB'), ('up', 'IN'), ('the', 'DT'), ('good', 'JJ'), ('work', 'NN'), ('.', '.')]",2.0,Fractal Codex
150,,😊🙌,2019-10-28 03:04:51,['😊🙌'],Love it so far. Well done. Keep up the good work. 😊🙌,ROOT-NN-compound-NNP,ROOT-S-NP-VP-NFP-NFP,NN,,,2.4.1,gp:AOqpTOEtJdHkPVTSbUcVqGMK4VmrH7yswN_ifCj-_ujp8_FFQxzYZNXh-uNZxH9FncRfE75QyVXHO-oyDfBcvg,🙌,4.0,"[('😊🙌', 'NN')]",2.0,Fractal Codex
151,,Love this so much !,2020-04-14 01:26:27,"['Lo', 'ov', 've', 'et', 'th', 'hi', 'is', 'ss', 'so', 'om', 'mu', 'uc', 'ch', 'h!', 'Lov', 'ove', 'vet', 'eth', 'thi', 'his', 'iss', 'sso', 'som', 'omu', 'muc', 'uch', 'ch!', 'Love', 'ovet', 'veth', 'ethi', 'this', 'hiss', 'isso', 'ssom', 'somu', 'omuc', 'much', 'uch!']",Love this so much!,ROOT-VB-dobj-DT-advmod-RB-punct-.,ROOT-S-NP-VP-.-NNS,VB-DT-RB-JJ-.,,,2.4.1,gp:AOqpTOH1EA9ZqE-GJnxZZT079ISdYGYHxK-k-ELodOkbbO7gzmM5YRcn9KWBpz1zIlUsp5DHEcan59iW_h8ZmA,Love,5.0,"[('Love', 'VB'), ('this', 'DT'), ('so', 'RB'), ('much', 'JJ'), ('!', '.')]",0.0,Whitney Pressnell
152,,Junk .,2019-08-21 04:21:48,"['Ju', 'un', 'nk', 'k.', 'Jun', 'unk', 'nk.', 'Junk', 'unk.']",Junk. Just about smashed my phone I was so frustrated with the stupidity of this app,ROOT-NN-punct-.,ROOT-S-NP-VP-.-NNS,NNP-.,,,2.4.1,gp:AOqpTOGtlzin5xWw-J308dOgiQ6lu2Dmt7X7k4l3nj2oPARpCC8iJgTRAsWg_jsDafoQPQBBQ4Z5Ub_quDPepA,Junk,1.0,"[('Junk', 'NNP'), ('.', '.')]",2.0,Anonymous Driver
153,,Just about smashed my phone I was so frustrated with the stupidity of this app,2019-08-21 04:21:48,"['Ju', 'us', 'st', 'ta', 'ab', 'bo', 'ou', 'ut', 'ts', 'sm', 'ma', 'as', 'sh', 'he', 'ed', 'dm', 'my', 'yp', 'ph', 'ho', 'on', 'ne', 'eI', 'Iw', 'wa', 'as', 'ss', 'so', 'of', 'fr', 'ru', 'us', 'st', 'tr', 'ra', 'at', 'te', 'ed', 'dw', 'wi', 'it', 'th', 'ht', 'th', 'he', 'es', 'st', 'tu', 'up', 'pi', 'id', 'di', 'it', 'ty', 'yo', 'of', 'ft', 'th', 'hi', 'is', 'sa', 'ap', 'pp', 'Jus', 'ust', 'sta', 'tab', 'abo', 'bou', 'out', 'uts', 'tsm', 'sma', 'mas', 'ash', 'she', 'hed', 'edm', 'dmy', 'myp', 'yph', 'pho', 'hon', 'one', 'neI', 'eIw', 'Iwa', 'was', 'ass', 'sso', 'sof', 'ofr', 'fru', 'rus', 'ust', 'str', 'tra', 'rat', 'ate', 'ted', 'edw', 'dwi', 'wit', 'ith', 'tht', 'hth', 'the', 'hes', 'est', 'stu', 'tup', 'upi', 'pid', 'idi', 'dit', 'ity', 'tyo', 'yof', 'oft', 'fth', 'thi', 'his', 'isa', 'sap', 'app', 'Just', 'usta', 'stab', 'tabo', 'abou', 'bout', 'outs', 'utsm', 'tsma', 'smas', 'mash', 'ashe', 'shed', 'hedm', 'edmy', 'dmyp', 'myph', 'ypho', 'phon', 'hone', 'oneI', 'neIw', 'eIwa', 'Iwas', 'wass', 'asso', 'ssof', 'sofr', 'ofru', 'frus', 'rust', 'ustr', 'stra', 'trat', 'rate', 'ated', 'tedw', 'edwi', 'dwit', 'with', 'itht', 'thth', 'hthe', 'thes', 'hest', 'estu', 'stup', 'tupi', 'upid', 'pidi', 'idit', 'dity', 'ityo', 'tyof', 'yoft', 'ofth', 'fthi', 'this', 'hisa', 'isap', 'sapp']",Junk. Just about smashed my phone I was so frustrated with the stupidity of this app,ROOT-VBN-advmod-RB-dobj-NN-ROOT-VBD-nsubj-PRP-acomp-JJ,"ROOT-FRAG-NP-,-S-NNS",RB-RB-JJ-PRP$-NN-PRP-VBD-RB-JJ-IN-DT-NN-IN-DT-NN,,,2.4.1,gp:AOqpTOGtlzin5xWw-J308dOgiQ6lu2Dmt7X7k4l3nj2oPARpCC8iJgTRAsWg_jsDafoQPQBBQ4Z5Ub_quDPepA,smashed,1.0,"[('Just', 'RB'), ('about', 'RB'), ('smashed', 'JJ'), ('my', 'PRP$'), ('phone', 'NN'), ('I', 'PRP'), ('was', 'VBD'), ('so', 'RB'), ('frustrated', 'JJ'), ('with', 'IN'), ('the', 'DT'), ('stupidity', 'NN'), ('of', 'IN'), ('this', 'DT'), ('app', 'NN')]",2.0,Anonymous Driver
